Datum;Datum1;BundeslandID;Bevölkerung;Name;Auslieferungen;AuslieferungenPro100;Bestellungen;BestellungenPro100
08.12.2021;2021-12-08T23:59:59+01:00;5;566751;Salzburg;894410;157.813572450688;907962;160.204745999566
08.12.2021;2021-12-08T23:59:59+01:00;6;1260417;Steiermark;1883958;149.471008404361;1966050;155.984090979414
08.12.2021;2021-12-08T23:59:59+01:00;7;768443;Tirol;1291917;168.12138310844102;1341227;174.538254626563
08.12.2021;2021-12-08T23:59:59+01:00;8;404415;Vorarlberg;580749;143.602240272987;610965;151.073773227996
08.12.2021;2021-12-08T23:59:59+01:00;9;1962779;Wien;3024469;154.091163600181;3109239;158.410040050357
08.12.2021;2021-12-08T23:59:59+01:00;10;9061848;Österreich;16372035;180.669936198444;16828590;185.70814694751
09.12.2021;2021-12-09T23:59:59+01:00;0;;Bundesverwaltung;2615964;;2622738;
09.12.2021;2021-12-09T23:59:59+01:00;1;300457;Burgenland;464777;154.690022199516;481531;160.266194497049
09.12.2021;2021-12-09T23:59:59+01:00;2;567644;Kärnten;824615;145.269746531277;843848;148.657961680208
09.12.2021;2021-12-09T23:59:59+01:00;3;1713465;Niederösterreich;2659214;155.195116328609;2713859;158.384268135036
09.12.2021;2021-12-09T23:59:59+01:00;4;1517477;Oberösterreich;2208920;145.565303460942;2266157;149.337156345697
09.12.2021;2021-12-09T23:59:59+01:00;5;566751;Salzburg;897462;158.352080543307;914010;161.271881302371
09.12.2021;2021-12-09T23:59:59+01:00;6;1260417;Steiermark;1896558;150.470677561474;1970866;156.366186746132
09.12.2021;2021-12-09T23:59:59+01:00;7;768443;Tirol;1304969;169.819882541711;1348191;175.444502715231
09.12.2021;2021-12-09T23:59:59+01:00;8;404415;Vorarlberg;592707;146.559103890805;610965;151.073773227996
09.12.2021;2021-12-09T23:59:59+01:00;9;1962779;Wien;3066807;156.248207261235;3109305;158.413402629639
09.12.2021;2021-12-09T23:59:59+01:00;10;9061848;Österreich;16531993;182.43511698717498;16880785;186.284133214329
10.12.2021;2021-12-10T23:59:59+01:00;0;;Bundesverwaltung;2618214;;2622984;
10.12.2021;2021-12-10T23:59:59+01:00;1;300457;Burgenland;468569;155.95209963488998;483179;160.814692285419
10.12.2021;2021-12-10T23:59:59+01:00;2;567644;Kärnten;835541;147.194544468012;846566;149.13678291323401
10.12.2021;2021-12-10T23:59:59+01:00;3;1713465;Niederösterreich;2671959;155.938930763103;2714833;158.441112015711
10.12.2021;2021-12-10T23:59:59+01:00;4;1517477;Oberösterreich;2217732;146.146004189849;2279964;150.2470218659
10.12.2021;2021-12-10T23:59:59+01:00;5;566751;Salzburg;901296;159.028568101336;919420;162.226445123167
10.12.2021;2021-12-10T23:59:59+01:00;6;1260417;Steiermark;1903782;151.043821211551;1975626;156.743839538819
10.12.2021;2021-12-10T23:59:59+01:00;7;768443;Tirol;1328043;172.822577601722;1348273;175.455173643328
10.12.2021;2021-12-10T23:59:59+01:00;8;404415;Vorarlberg;603271;149.17127208436898;611649;151.242906420385
10.12.2021;2021-12-10T23:59:59+01:00;9;1962779;Wien;3078731;156.855713251466;3125203;159.223376651167
10.12.2021;2021-12-10T23:59:59+01:00;10;9061848;Österreich;16627138;183.485068387817;16927012;186.794260949864
11.12.2021;2021-12-11T23:59:59+01:00;0;;Bundesverwaltung;2618214;;2622984;
11.12.2021;2021-12-11T23:59:59+01:00;1;300457;Burgenland;475449;158.241944770799;483179;160.814692285419
11.12.2021;2021-12-11T23:59:59+01:00;2;567644;Kärnten;835685;147.219912480357;846896;149.194917941527
11.12.2021;2021-12-11T23:59:59+01:00;3;1713465;Niederösterreich;2672789;155.98737062035102;2725711;159.07596595203302
11.12.2021;2021-12-11T23:59:59+01:00;4;1517477;Oberösterreich;2217922;146.158524972701;2293692;151.15168137639
11.12.2021;2021-12-11T23:59:59+01:00;5;566751;Salzburg;907968;160.205804665541;919420;162.226445123167
11.12.2021;2021-12-11T23:59:59+01:00;6;1260417;Steiermark;1934760;153.50157923925198;1987168;157.659568222263
11.12.2021;2021-12-11T23:59:59+01:00;7;768443;Tirol;1328043;172.822577601722;1348273;175.455173643328
11.12.2021;2021-12-11T23:59:59+01:00;8;404415;Vorarlberg;603271;149.17127208436898;611649;151.242906420385
11.12.2021;2021-12-11T23:59:59+01:00;9;1962779;Wien;3078731;156.855713251466;3131203;159.529065676778
11.12.2021;2021-12-11T23:59:59+01:00;10;9061848;Österreich;16672832;183.98931432087602;16969490;187.26301743308898
12.12.2021;2021-12-12T23:59:59+01:00;0;;Bundesverwaltung;2618214;;2622984;
12.12.2021;2021-12-12T23:59:59+01:00;1;300457;Burgenland;475449;158.241944770799;483179;160.814692285419
12.12.2021;2021-12-12T23:59:59+01:00;2;567644;Kärnten;835685;147.219912480357;847862;149.365095024346
12.12.2021;2021-12-12T23:59:59+01:00;3;1713465;Niederösterreich;2672789;155.98737062035102;2726737;159.13584461894501
12.12.2021;2021-12-12T23:59:59+01:00;4;1517477;Oberösterreich;2217922;146.158524972701;2295026;151.23959045178302
12.12.2021;2021-12-12T23:59:59+01:00;5;566751;Salzburg;907968;160.205804665541;919420;162.226445123167
12.12.2021;2021-12-12T23:59:59+01:00;6;1260417;Steiermark;1934760;153.50157923925198;1989118;157.814278925149
12.12.2021;2021-12-12T23:59:59+01:00;7;768443;Tirol;1328043;172.822577601722;1348273;175.455173643328
12.12.2021;2021-12-12T23:59:59+01:00;8;404415;Vorarlberg;603271;149.17127208436898;611649;151.242906420385
12.12.2021;2021-12-12T23:59:59+01:00;9;1962779;Wien;3078731;156.855713251466;3131203;159.529065676778
12.12.2021;2021-12-12T23:59:59+01:00;10;9061848;Österreich;16672832;183.98931432087602;16974766;187.32123955290402
13.12.2021;2021-12-13T23:59:59+01:00;0;;Bundesverwaltung;2619824;;2623660;
13.12.2021;2021-12-13T23:59:59+01:00;1;300457;Burgenland;478639;159.303660756781;489481;162.912163803806
13.12.2021;2021-12-13T23:59:59+01:00;2;567644;Kärnten;841490;148.242560478046;854988;150.620459301957
13.12.2021;2021-12-13T23:59:59+01:00;3;1713465;Niederösterreich;2692609;157.144091066932;2769246;161.616724006618
13.12.2021;2021-12-13T23:59:59+01:00;4;1517477;Oberösterreich;2232071;147.09092790203698;2314665;152.53377810668601
13.12.2021;2021-12-13T23:59:59+01:00;5;566751;Salzburg;919318;162.208447801592;919420;162.226445123167
13.12.2021;2021-12-13T23:59:59+01:00;6;1260417;Steiermark;1947082;154.47919220385;2036792;161.596677924846
13.12.2021;2021-12-13T23:59:59+01:00;7;768443;Tirol;1336803;173.962545042378;1375329;178.976059382414
13.12.2021;2021-12-13T23:59:59+01:00;8;404415;Vorarlberg;607447;150.20387473263798;612795;151.526278698861
13.12.2021;2021-12-13T23:59:59+01:00;9;1962779;Wien;3109121;158.404028166187;3165409;161.271798811787
13.12.2021;2021-12-13T23:59:59+01:00;10;9061848;Österreich;16784404;185.22054221169898;17161100;189.37748679960202
14.12.2021;2021-12-14T23:59:59+01:00;0;;Bundesverwaltung;2621198;;2623438;
14.12.2021;2021-12-14T23:59:59+01:00;1;300457;Burgenland;480347;159.872128124823;489481;162.912163803806
14.12.2021;2021-12-14T23:59:59+01:00;2;567644;Kärnten;844100;148.702355701813;856992;150.973497473769
14.12.2021;2021-12-14T23:59:59+01:00;3;1713465;Niederösterreich;2703286;157.767214387221;2778963;162.183820504066
14.12.2021;2021-12-14T23:59:59+01:00;4;1517477;Oberösterreich;2243879;147.86906160686502;2321305;152.97134651793698
14.12.2021;2021-12-14T23:59:59+01:00;5;566751;Salzburg;919420;162.226445123167;919420;162.226445123167
14.12.2021;2021-12-14T23:59:59+01:00;6;1260417;Steiermark;1965046;155.904434802133;2041762;161.990991870151
14.12.2021;2021-12-14T23:59:59+01:00;7;768443;Tirol;1341353;174.55465141851798;1380801;179.68814863301498
14.12.2021;2021-12-14T23:59:59+01:00;8;404415;Vorarlberg;609351;150.67467823893801;636229;157.320821433429
14.12.2021;2021-12-14T23:59:59+01:00;9;1962779;Wien;3146527;160.309795448189;3170409;161.52653966646298
14.12.2021;2021-12-14T23:59:59+01:00;10;9061848;Österreich;16874507;186.214853747271;17218115;190.006663100065
15.12.2021;2021-12-15T23:59:59+01:00;0;;Bundesverwaltung;2621198;;2622322;
15.12.2021;2021-12-15T23:59:59+01:00;1;300457;Burgenland;481779;160.348735426367;489481;162.912163803806
15.12.2021;2021-12-15T23:59:59+01:00;2;567644;Kärnten;845288;148.911641803666;858944;151.31737497445602
15.12.2021;2021-12-15T23:59:59+01:00;3;1713465;Niederösterreich;2714767;158.43726017164101;2794020;163.06256620357001
15.12.2021;2021-12-15T23:59:59+01:00;4;1517477;Oberösterreich;2274634;149.895780957471;2331787;153.66209833822901
15.12.2021;2021-12-15T23:59:59+01:00;5;566751;Salzburg;919420;162.226445123167;928518;163.831735629933
15.12.2021;2021-12-15T23:59:59+01:00;6;1260417;Steiermark;1969838;156.28462643712402;2051374;162.753596627148
15.12.2021;2021-12-15T23:59:59+01:00;7;768443;Tirol;1347347;175.334670235788;1384021;180.107177760745
15.12.2021;2021-12-15T23:59:59+01:00;8;404415;Vorarlberg;610707;151.00997737472602;637207;157.56265222605498
15.12.2021;2021-12-15T23:59:59+01:00;9;1962779;Wien;3159973;160.99484455458298;3170699;161.541314636034
15.12.2021;2021-12-15T23:59:59+01:00;10;9061848;Österreich;16944951;186.9922227784;17267688;190.553714871404
16.12.2021;2021-12-16T23:59:59+01:00;0;;Bundesverwaltung;2621926;;2622892;
16.12.2021;2021-12-16T23:59:59+01:00;1;300457;Burgenland;483227;160.830667949157;494361;164.536356283927
16.12.2021;2021-12-16T23:59:59+01:00;2;567644;Kärnten;850025;149.74614370978998;861585;151.782631367547
16.12.2021;2021-12-16T23:59:59+01:00;3;1713465;Niederösterreich;2744632;160.18021961347299;2801149;163.478623724441
16.12.2021;2021-12-16T23:59:59+01:00;4;1517477;Oberösterreich;2298666;151.479462291685;2339270;154.15521948602802
16.12.2021;2021-12-16T23:59:59+01:00;5;566751;Salzburg;919420;162.226445123167;932396;164.515986738444
16.12.2021;2021-12-16T23:59:59+01:00;6;1260417;Steiermark;2017482;160.06464527216002;2056598;163.16806263324
16.12.2021;2021-12-16T23:59:59+01:00;7;768443;Tirol;1348123;175.435653652906;1384073;180.11394469075802
16.12.2021;2021-12-16T23:59:59+01:00;8;404415;Vorarlberg;612129;151.36159637995598;636643;157.423191523559
16.12.2021;2021-12-16T23:59:59+01:00;9;1962779;Wien;3165349;161.268741921531;3210359;163.56191909532401
16.12.2021;2021-12-16T23:59:59+01:00;10;9061848;Österreich;17060979;188.272623862153;17338641;191.336700858368
17.12.2021;2021-12-17T23:59:59+01:00;0;;Bundesverwaltung;2622106;;2622916;
17.12.2021;2021-12-17T23:59:59+01:00;1;300457;Burgenland;486215;161.82515301690398;494807;164.684796826168
17.12.2021;2021-12-17T23:59:59+01:00;2;567644;Kärnten;854511;150.536427761062;863448;152.110830027271
17.12.2021;2021-12-17T23:59:59+01:00;3;1713465;Niederösterreich;2767294;161.502802800174;2808462;163.905419719691
17.12.2021;2021-12-17T23:59:59+01:00;4;1517477;Oberösterreich;2310406;152.253114874229;2349550;154.832659737182
17.12.2021;2021-12-17T23:59:59+01:00;5;566751;Salzburg;924242;163.077259678413;932516;164.537160057944
17.12.2021;2021-12-17T23:59:59+01:00;6;1260417;Steiermark;2022202;160.43912451196698;2061904;163.589034422735
17.12.2021;2021-12-17T23:59:59+01:00;7;768443;Tirol;1374629;178.884966093777;1384455;180.1636555997
17.12.2021;2021-12-17T23:59:59+01:00;8;404415;Vorarlberg;625991;154.789263504074;636661;157.427642397043
17.12.2021;2021-12-17T23:59:59+01:00;9;1962779;Wien;3165409;161.271798811787;3229549;164.53961449557
17.12.2021;2021-12-17T23:59:59+01:00;10;9061848;Österreich;17153005;189.288156234799;17383583;191.83264826335602
18.12.2021;2021-12-18T23:59:59+01:00;0;;Bundesverwaltung;2622106;;2622916;
18.12.2021;2021-12-18T23:59:59+01:00;1;300457;Burgenland;486215;161.82515301690398;494807;164.684796826168
18.12.2021;2021-12-18T23:59:59+01:00;2;567644;Kärnten;854697;150.569194777008;863742;152.162623052477
18.12.2021;2021-12-18T23:59:59+01:00;3;1713465;Niederösterreich;2768337;161.56367360873998;2808752;163.922344489091
18.12.2021;2021-12-18T23:59:59+01:00;4;1517477;Oberösterreich;2315004;152.556117819249;2353284;155.078726069654
18.12.2021;2021-12-18T23:59:59+01:00;5;566751;Salzburg;928518;163.831735629933;932516;164.537160057944
18.12.2021;2021-12-18T23:59:59+01:00;6;1260417;Steiermark;2026402;160.772347564338;2062766;163.65742448729299
18.12.2021;2021-12-18T23:59:59+01:00;7;768443;Tirol;1374629;178.884966093777;1384455;180.1636555997
18.12.2021;2021-12-18T23:59:59+01:00;8;404415;Vorarlberg;633151;156.559722067678;636661;157.427642397043
18.12.2021;2021-12-18T23:59:59+01:00;9;1962779;Wien;3176439;161.83375713720199;3229549;164.53961449557
18.12.2021;2021-12-18T23:59:59+01:00;10;9061848;Österreich;17185498;189.64672548027698;17388763;191.88981099660901
19.12.2021;2021-12-19T23:59:59+01:00;0;;Bundesverwaltung;2622106;;2622988;
19.12.2021;2021-12-19T23:59:59+01:00;1;300457;Burgenland;486215;161.82515301690398;494807;164.684796826168
19.12.2021;2021-12-19T23:59:59+01:00;2;567644;Kärnten;854697;150.569194777008;864132;152.231328085913
19.12.2021;2021-12-19T23:59:59+01:00;3;1713465;Niederösterreich;2768337;161.56367360873998;2852931;166.500687203999
19.12.2021;2021-12-19T23:59:59+01:00;4;1517477;Oberösterreich;2315004;152.556117819249;2353786;155.11180729592598
19.12.2021;2021-12-19T23:59:59+01:00;5;566751;Salzburg;928518;163.831735629933;932516;164.537160057944
19.12.2021;2021-12-19T23:59:59+01:00;6;1260417;Steiermark;2026402;160.772347564338;2064214;163.772307101539
19.12.2021;2021-12-19T23:59:59+01:00;7;768443;Tirol;1374629;178.884966093777;1384455;180.1636555997
19.12.2021;2021-12-19T23:59:59+01:00;8;404415;Vorarlberg;633151;156.559722067678;636661;157.427642397043
19.12.2021;2021-12-19T23:59:59+01:00;9;1962779;Wien;3176439;161.83375713720199;3229549;164.53961449557
19.12.2021;2021-12-19T23:59:59+01:00;10;9061848;Österreich;17185498;189.64672548027698;17435354;192.403955572859
20.12.2021;2021-12-20T23:59:59+01:00;0;;Bundesverwaltung;2622688;;2623006;
20.12.2021;2021-12-20T23:59:59+01:00;1;300457;Burgenland;492285;163.84540882722;496037;165.094173209478
20.12.2021;2021-12-20T23:59:59+01:00;2;567644;Kärnten;860247;151.546920252835;870672;153.383458646617
20.12.2021;2021-12-20T23:59:59+01:00;3;1713465;Niederösterreich;2788881;162.762647617547;2856236;166.693571213885
20.12.2021;2021-12-20T23:59:59+01:00;4;1517477;Oberösterreich;2329758;153.52838955713997;2369228;156.12941744751302
20.12.2021;2021-12-20T23:59:59+01:00;5;566751;Salzburg;932276;164.494813418944;932516;164.537160057944
20.12.2021;2021-12-20T23:59:59+01:00;6;1260417;Steiermark;2037640;161.663957245896;2087384;165.610587607117
20.12.2021;2021-12-20T23:59:59+01:00;7;768443;Tirol;1378247;179.35578826276;1387147;180.513974361143
20.12.2021;2021-12-20T23:59:59+01:00;8;404415;Vorarlberg;635383;157.111630379684;654529;161.845876142082
20.12.2021;2021-12-20T23:59:59+01:00;9;1962779;Wien;3216659;163.882892572215;3278489;167.033017981138
20.12.2021;2021-12-20T23:59:59+01:00;10;9061848;Österreich;17294064;190.844781329371;17554559;193.719415730655
21.12.2021;2021-12-21T23:59:59+01:00;0;;Bundesverwaltung;2622820;;2623678;
21.12.2021;2021-12-21T23:59:59+01:00;1;300457;Burgenland;493589;164.279414358793;498383;165.874983774717
21.12.2021;2021-12-21T23:59:59+01:00;2;567644;Kärnten;861387;151.747750350572;871320;153.497614702172
21.12.2021;2021-12-21T23:59:59+01:00;3;1713465;Niederösterreich;2797651;163.274475988713;2862052;167.033000382266
21.12.2021;2021-12-21T23:59:59+01:00;4;1517477;Oberösterreich;2338110;154.07877681177402;2377362;156.665438751296
21.12.2021;2021-12-21T23:59:59+01:00;5;566751;Salzburg;932336;164.505400078694;932546;164.542453387819
21.12.2021;2021-12-21T23:59:59+01:00;6;1260417;Steiermark;2045124;162.257728989692;2091458;165.933813967917
21.12.2021;2021-12-21T23:59:59+01:00;7;768443;Tirol;1381429;179.76987232624901;1392073;181.155010846608
21.12.2021;2021-12-21T23:59:59+01:00;8;404415;Vorarlberg;636343;157.349010298827;655422;162.066688921034
21.12.2021;2021-12-21T23:59:59+01:00;9;1962779;Wien;3223609;164.236982360215;3282209;167.222545177017
21.12.2021;2021-12-21T23:59:59+01:00;10;9061848;Österreich;17332398;191.267807625994;17585818;194.06436744469798
22.12.2021;2021-12-22T23:59:59+01:00;0;;Bundesverwaltung;2622820;;2623786;
22.12.2021;2021-12-22T23:59:59+01:00;1;300457;Burgenland;494519;164.588942843735;498515;165.91891684999902
22.12.2021;2021-12-22T23:59:59+01:00;2;567644;Kärnten;862077;151.869305409729;873216;153.831626864725
22.12.2021;2021-12-22T23:59:59+01:00;3;1713465;Niederösterreich;2836201;165.52430309343902;2878938;168.018488851538
22.12.2021;2021-12-22T23:59:59+01:00;4;1517477;Oberösterreich;2347086;154.670284953248;2380186;156.851537123792
22.12.2021;2021-12-22T23:59:59+01:00;5;566751;Salzburg;932456;164.52657339819402;933686;164.74359992306998
22.12.2021;2021-12-22T23:59:59+01:00;6;1260417;Steiermark;2048526;162.527639662112;2094992;166.21419736484
22.12.2021;2021-12-22T23:59:59+01:00;7;768443;Tirol;1383837;180.08323323916;1394341;181.45015310179198
22.12.2021;2021-12-22T23:59:59+01:00;8;404415;Vorarlberg;636619;157.41725702558;656393;162.306788818417
22.12.2021;2021-12-22T23:59:59+01:00;9;1962779;Wien;3229549;164.53961449557;3282311;167.227741890452
22.12.2021;2021-12-22T23:59:59+01:00;10;9061848;Österreich;17393690;191.944181804859;17615679;194.39389184192902
23.12.2021;2021-12-23T23:59:59+01:00;0;;Bundesverwaltung;3579460;;3583980;
23.12.2021;2021-12-23T23:59:59+01:00;1;300457;Burgenland;495299;164.848547379492;498575;165.93888642967198
23.12.2021;2021-12-23T23:59:59+01:00;2;567644;Kärnten;868083;152.92736292465;875344;154.206509713835
23.12.2021;2021-12-23T23:59:59+01:00;3;1713465;Niederösterreich;2841782;165.850017362479;2888791;168.593522482222
23.12.2021;2021-12-23T23:59:59+01:00;4;1517477;Oberösterreich;2359906;155.515108301477;2384427;157.131014176821
23.12.2021;2021-12-23T23:59:59+01:00;5;566751;Salzburg;932516;164.537160057944;946462;166.997852672514
23.12.2021;2021-12-23T23:59:59+01:00;6;1260417;Steiermark;2072834;164.456207747119;2101040;166.694038560254
23.12.2021;2021-12-23T23:59:59+01:00;7;768443;Tirol;1383837;180.08323323916;1394437;181.462645895662
23.12.2021;2021-12-23T23:59:59+01:00;8;404415;Vorarlberg;654469;161.83103989713499;656513;162.33646130831002
23.12.2021;2021-12-23T23:59:59+01:00;9;1962779;Wien;3279089;167.063586883699;3283359;167.281135573592
23.12.2021;2021-12-23T23:59:59+01:00;10;9061848;Österreich;18467275;203.79148932977;18612243;205.391251320923
24.12.2021;2021-12-24T23:59:59+01:00;0;;Bundesverwaltung;3579460;;3583980;
24.12.2021;2021-12-24T23:59:59+01:00;1;300457;Burgenland;495299;164.848547379492;498575;165.93888642967198
24.12.2021;2021-12-24T23:59:59+01:00;2;567644;Kärnten;868083;152.92736292465;875404;154.217079718979
24.12.2021;2021-12-24T23:59:59+01:00;3;1713465;Niederösterreich;2841782;165.850017362479;2889154;168.614707624609
24.12.2021;2021-12-24T23:59:59+01:00;4;1517477;Oberösterreich;2359906;155.515108301477;2384817;157.156714731096
24.12.2021;2021-12-24T23:59:59+01:00;5;566751;Salzburg;932516;164.537160057944;946462;166.997852672514
24.12.2021;2021-12-24T23:59:59+01:00;6;1260417;Steiermark;2072834;164.456207747119;2101360;166.719426983292
24.12.2021;2021-12-24T23:59:59+01:00;7;768443;Tirol;1383837;180.08323323916;1394437;181.462645895662
24.12.2021;2021-12-24T23:59:59+01:00;8;404415;Vorarlberg;654469;161.83103989713499;656513;162.33646130831002
24.12.2021;2021-12-24T23:59:59+01:00;9;1962779;Wien;3279089;167.063586883699;3300091;168.13360036968
24.12.2021;2021-12-24T23:59:59+01:00;10;9061848;Österreich;18467275;203.79148932977;18630108;205.588396538984
25.12.2021;2021-12-25T23:59:59+01:00;0;;Bundesverwaltung;3579460;;3583980;
25.12.2021;2021-12-25T23:59:59+01:00;1;300457;Burgenland;495299;164.848547379492;498575;165.93888642967198
25.12.2021;2021-12-25T23:59:59+01:00;2;567644;Kärnten;868083;152.92736292465;875506;154.235048727724
25.12.2021;2021-12-25T23:59:59+01:00;3;1713465;Niederösterreich;2841782;165.850017362479;2889606;168.641086920363
25.12.2021;2021-12-25T23:59:59+01:00;4;1517477;Oberösterreich;2359906;155.515108301477;2385221;157.183337869371
25.12.2021;2021-12-25T23:59:59+01:00;5;566751;Salzburg;932516;164.537160057944;946462;166.997852672514
25.12.2021;2021-12-25T23:59:59+01:00;6;1260417;Steiermark;2072834;164.456207747119;2102034;166.772901349315
25.12.2021;2021-12-25T23:59:59+01:00;7;768443;Tirol;1383837;180.08323323916;1394437;181.462645895662
25.12.2021;2021-12-25T23:59:59+01:00;8;404415;Vorarlberg;654469;161.83103989713499;656513;162.33646130831002
25.12.2021;2021-12-25T23:59:59+01:00;9;1962779;Wien;3279089;167.063586883699;3300091;168.13360036968
25.12.2021;2021-12-25T23:59:59+01:00;10;9061848;Österreich;18467275;203.79148932977;18631740;205.606406110542
26.12.2021;2021-12-26T23:59:59+01:00;0;;Bundesverwaltung;3579460;;3583980;
26.12.2021;2021-12-26T23:59:59+01:00;1;300457;Burgenland;495299;164.848547379492;498575;165.93888642967198
26.12.2021;2021-12-26T23:59:59+01:00;2;567644;Kärnten;868083;152.92736292465;875704;154.269929744699
26.12.2021;2021-12-26T23:59:59+01:00;3;1713465;Niederösterreich;2841782;165.850017362479;2890028;168.665715377904
26.12.2021;2021-12-26T23:59:59+01:00;4;1517477;Oberösterreich;2359906;155.515108301477;2385517;157.202843931078
26.12.2021;2021-12-26T23:59:59+01:00;5;566751;Salzburg;932516;164.537160057944;946462;166.997852672514
26.12.2021;2021-12-26T23:59:59+01:00;6;1260417;Steiermark;2072834;164.456207747119;2102348;166.797813739421
26.12.2021;2021-12-26T23:59:59+01:00;7;768443;Tirol;1383837;180.08323323916;1394437;181.462645895662
26.12.2021;2021-12-26T23:59:59+01:00;8;404415;Vorarlberg;654469;161.83103989713499;656513;162.33646130831002
26.12.2021;2021-12-26T23:59:59+01:00;9;1962779;Wien;3279089;167.063586883699;3300091;168.13360036968
26.12.2021;2021-12-26T23:59:59+01:00;10;9061848;Österreich;18467275;203.79148932977;18632970;205.61997950087
27.12.2021;2021-12-27T23:59:59+01:00;0;;Bundesverwaltung;3579520;;3584010;
27.12.2021;2021-12-27T23:59:59+01:00;1;300457;Burgenland;496145;165.13011845289;501311;166.84949926279
27.12.2021;2021-12-27T23:59:59+01:00;2;567644;Kärnten;870763;153.39948982108498;878584;154.777289991614
27.12.2021;2021-12-27T23:59:59+01:00;3;1713465;Niederösterreich;2848812;166.26029711724502;2894463;168.924547627177
27.12.2021;2021-12-27T23:59:59+01:00;4;1517477;Oberösterreich;2365156;155.861077301336;2402613;158.329450792335
27.12.2021;2021-12-27T23:59:59+01:00;5;566751;Salzburg;945496;166.827407450538;946462;166.997852672514
27.12.2021;2021-12-27T23:59:59+01:00;6;1260417;Steiermark;2080404;165.056802629606;2126548;168.717813231653
27.12.2021;2021-12-27T23:59:59+01:00;7;768443;Tirol;1387861;180.606889515553;1397119;181.811663324411
27.12.2021;2021-12-27T23:59:59+01:00;8;404415;Vorarlberg;655890;162.182411631616;656621;162.36316654921302
27.12.2021;2021-12-27T23:59:59+01:00;9;1962779;Wien;3282227;167.223462244094;3300621;168.160602900276
27.12.2021;2021-12-27T23:59:59+01:00;10;9061848;Österreich;18512274;204.28806574553002;18687667;206.223576029967
28.12.2021;2021-12-28T23:59:59+01:00;0;;Bundesverwaltung;3580042;;3584124;
28.12.2021;2021-12-28T23:59:59+01:00;1;300457;Burgenland;496901;165.38173515677798;502055;167.097122050743
28.12.2021;2021-12-28T23:59:59+01:00;2;567644;Kärnten;871253;153.485811529762;879031;154.856036529938
28.12.2021;2021-12-28T23:59:59+01:00;3;1713465;Niederösterreich;2862355;167.050683848226;2897527;169.103366570079
28.12.2021;2021-12-28T23:59:59+01:00;4;1517477;Oberösterreich;2368106;156.055478929829;2406949;158.61518823678998
28.12.2021;2021-12-28T23:59:59+01:00;5;566751;Salzburg;945796;166.880340749288;948004;167.26992982808997
28.12.2021;2021-12-28T23:59:59+01:00;6;1260417;Steiermark;2084584;165.388438905537;2127794;168.816669403856
28.12.2021;2021-12-28T23:59:59+01:00;7;768443;Tirol;1389451;180.813801414028;1401135;182.33427853464698
28.12.2021;2021-12-28T23:59:59+01:00;8;404415;Vorarlberg;655890;162.182411631616;657635;162.613899088807
28.12.2021;2021-12-28T23:59:59+01:00;9;1962779;Wien;3290333;167.636448117694;3303677;168.316300510654
28.12.2021;2021-12-28T23:59:59+01:00;10;9061848;Österreich;18544711;204.646017015514;18707246;206.43963571227403
29.12.2021;2021-12-29T23:59:59+01:00;0;;Bundesverwaltung;3580138;;3584196;
29.12.2021;2021-12-29T23:59:59+01:00;1;300457;Burgenland;497885;165.709236263425;502115;167.11709163041598
29.12.2021;2021-12-29T23:59:59+01:00;2;567644;Kärnten;871669;153.55909689876;879582;154.953104410511
29.12.2021;2021-12-29T23:59:59+01:00;3;1713465;Niederösterreich;2864131;167.15433347048202;2898970;169.18758188816201
29.12.2021;2021-12-29T23:59:59+01:00;4;1517477;Oberösterreich;2373612;156.41831803711;2410564;158.85341260526502
29.12.2021;2021-12-29T23:59:59+01:00;5;566751;Salzburg;945832;166.88669274513902;954993;168.503099244642
29.12.2021;2021-12-29T23:59:59+01:00;6;1260417;Steiermark;2086628;165.550607457691;2131294;169.094355280832
29.12.2021;2021-12-29T23:59:59+01:00;7;768443;Tirol;1391719;181.108943669212;1403373;182.62551679174598
29.12.2021;2021-12-29T23:59:59+01:00;8;404415;Vorarlberg;655890;162.182411631616;658210;162.756079769544
29.12.2021;2021-12-29T23:59:59+01:00;9;1962779;Wien;3300359;168.147254479491;3304961;168.381717962134
29.12.2021;2021-12-29T23:59:59+01:00;10;9061848;Österreich;18567863;204.901505741434;18727573;206.663949781546
30.12.2021;2021-12-30T23:59:59+01:00;0;;Bundesverwaltung;3580138;;3584220;
30.12.2021;2021-12-30T23:59:59+01:00;1;300457;Burgenland;498479;165.906935102194;502277;167.171009495535
30.12.2021;2021-12-30T23:59:59+01:00;2;567644;Kärnten;874585;154.072799148762;880356;155.089457476869
30.12.2021;2021-12-30T23:59:59+01:00;3;1713465;Niederösterreich;2871079;167.559827600797;2899634;169.226333773961
30.12.2021;2021-12-30T23:59:59+01:00;4;1517477;Oberösterreich;2384228;157.11790030425502;2412107;158.955094541795
30.12.2021;2021-12-30T23:59:59+01:00;5;566751;Salzburg;946432;166.992559342639;955193;168.538388110475
30.12.2021;2021-12-30T23:59:59+01:00;6;1260417;Steiermark;2111512;167.524874704165;2133600;169.277310604348
30.12.2021;2021-12-30T23:59:59+01:00;7;768443;Tirol;1396847;181.776267075112;1403731;182.672104502221
30.12.2021;2021-12-30T23:59:59+01:00;8;404415;Vorarlberg;655998;162.20911687251999;658300;162.778334136963
30.12.2021;2021-12-30T23:59:59+01:00;9;1962779;Wien;3300889;168.174257010086;3315323;168.909642909365
